material_id,chem_formula,R$_0$,B,Pb_chemenv,num_Pb_chemenvs,Pb_wyckoff,num_Pb_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Pb_sites,num_CN_env,num_charge_states,PbX_coordn,PbO_coordn,mean_coordn_Pb-X,min_coordn_Pb-X,max_coordn_Pb-X,mean_coordn_Pb-O,min_coordn_Pb-O,max_coordn_Pb-O,mean_Pb_charge,min_Pb_charge,max_Pb_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_PbO_BondL
mp-674367,Re6Pb5O19,2.319907768080108,0.237364340753212,"Icosahedron, Face-capped octahedron",2,"2c, 4g",2,"[7.588938933115265, 7.829624137261475, 4.405109838447167]",0.667,6.607890969607969,A5B6C19,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Re,0.007390768906251,-1.832058724833333,0.0,3,Monoclinic,2/m,P2/c,oxide,,,Re,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.623169726327949
mp-675327,Ag9(PbO3)4,2.1587425806738527,0.1883988296227033,Octahedron,1,4e,1,"[1.121973150622968, 1.057038626181102]",0.0,1.089505888402035,A4B9C12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.5,3.5,1.0,1,1,Pb3.50+-O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ag-O-Pb,0.005240973599999,-0.8176260189999981,0.0,3,Monoclinic,2/m,P2_1/c,oxide,,,Ag,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.258786242495979
mp-676840,Ag13(PbO3)6,2.132800413655672,0.2432020246268505,Octahedron,1,1a,1,"[1.104475054141372, 1.182324217156073, 1.087210443660082, 1.143951224606498, 1.076622228597775, 1.035184953615195, 1.156522732118325, 1.02743215547278, 1.083489355271662, 1.180834949344412, 1.119030308104328, 1.082954366808405]",0.0,1.1066693324080756,A6B13C18,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.67,3.67,3.67,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ag-O-Pb,0.007080113918918,-0.823027415585585,0.0,3,Triclinic,1,P1,oxide,,,Ag,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.254340239977419
mp-676937,Ta8Pb6O25,2.4239817554506176,0.1924240669828413,"Octahedron, Face-capped octahedron",2,2c,1,"[21.894770036240452, 15.986236786212741, 16.022656375353844]",1.0,17.967887732602346,A6B8C25,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,O-Pb-Ta,0.0,-2.850816496247865,0.3699,3,Monoclinic,2,C2,oxide,,,Ta,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.664093941548763
mp-677013,Na3Pb2S3ClO12,3.4846293563193207,-0.5831700068240888,Square antiprism,1,2e,1,"[4.092068510457341, 3.658449141236329]",0.0,3.875258825846835,AB2C3D3E12,1,1,1,[8.0],[6.0],8.0,8.0,8.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2,2,"Cl-, O2-","Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,Cl-Na-O-Pb-S,0.000590274285714,-2.039015410316092,4.148300000000001,5,Monoclinic,2/m,P2_1/m,hypochlorite,Na,,,,Pb,,"C, N, O, P, S",Cl,,,,"B $\in$ [-1, -0.1]",Negative B,2.678610395923101
mp-677094,MgTi3Nb2(PbO3)6,2.812801214568592,0.022818337272553,Cuboctahedron,1,"2d, 2c",2,"[0.009876764239728001, 0.011968883138673002, 0.039950323065054]",0.0,0.020598656814485,AB2C3D6E18,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Mg-Nb-O-Pb-Ti,0.041888836395828,-2.5594473011666663,1.9854,5,Trigonal,-3m,P-3m1,oxide,,Mg,"Ti, Nb",,Pb,,"N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.846576506329787
mp-677164,CuAs2Pb6Cl7O6,1.7686221435785296,0.8855547173155681,Pentagonal bipyramid,1,3b,1,"[6.671026060100736, 6.349072903391463]",1.0,6.510049481746099,AB2C6D6E7,1,2,1,"[5.0, 7.0]","[2.0, 3.0]",6.0,5.0,7.0,2.5,2.0,3.0,2.0,2.0,2.0,2.0,2,2,"Cl-, O2-","Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,As-Cl-Cu-O-Pb,0.01357832996212,-1.552108501590908,2.312,5,Trigonal,3,R3,oxide,,,Cu,,Pb,As,"C, O, P",Cl,,,,"B $\in$ [0.5, 1]",Positive B,2.5145461281123915
mp-677372,Ti10Bi(Pb3O10)3,1.9243784375602904,0.5364069498602355,Cuboctahedron,1,1a,1,"[0.5148682778886711, 0.5153235479328631, 0.380159996061026, 0.5147931986238621, 0.378931480540226, 0.49220480983555703, 0.37950375915031004, 0.644966381148347, 0.37716251145371804]",0.0,0.46643488473717565,AB9C10D30,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-Pb-Ti,0.022328491866659,-2.512277313108348,0.0,4,Triclinic,1,P1,oxide,,,Ti,,"Pb, Bi",B,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.6837309631626143
mp-677454,P6(Pb2O5)5,2.1814503134384404,0.3848460719005794,"Pentagonal bipyramid, Pentagonal pyramid, Tricapped triangular prism (three square-face caps)",3,2a,1,"[2.942120312721081, 2.8140038309175743, 3.110288641094619, 3.083459079506888, 2.5234961150954973, 2.703227616944707, 1.832214957300797, 2.227540162533898, 2.017726006829043, 2.852181967168898]",0.0,2.6106258690113004,A6B10C25,3,3,1,"[6.0, 7.0, 9.0]","[6.0, 7.0, 9.0]",7.333333333333333,6.0,9.0,7.333333333333333,6.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,O-P-Pb,0.005937739390244,-2.048472146167236,2.5136000000000003,3,Monoclinic,2,P2_1,oxide,,,,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.706542116471255
mp-680143,Ge3Pb11O17,1.9937897852531428,0.5634247284409654,"Square non-coplanar, Square pyramid, Pentagonal pyramid, Triangular non-coplanar, Octahedron, Tetrahedron, See-saw, Trigonal bipyramid",8,2i,1,"[9.88390358029849, 1.4245962457618822, 4.067862903748003, 5.348060779780257, 8.356559473646351, 1.832583544757478, 9.736919494177263, 11.495616363556408, 1.9043476634820942, 2.815319383244625, 2.182995483905826, 3.073882475552371, 12.151898007322588, 1.129206764075205, 3.869700484422499, 3.222406698081097, 5.8157255734655, 7.9387254658604895, 8.851409268783653, 8.139235918318873, 4.5337969410159005, 1.6202601671418582, 11.48723254189363, 7.464725991516785, 4.94158683789202, 6.637827049840632, 9.429304083212886, 12.914765247147644, 5.452632277933243, 11.61263528650052, 3.678785327480032, 3.155737216156315, 7.75939812084688]",0.545,6.179686141236949,A3B11C17,8,4,1,"[3.0, 4.0, 5.0, 6.0]","[3.0, 4.0, 5.0, 6.0]",4.5,3.0,6.0,4.5,3.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,Ge-O-Pb,0.012977349764783,-1.685179450053763,2.185599999999999,3,Triclinic,-1,P-1,oxide,,,,,Pb,Ge,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.529393726540562
mp-680219,UPb(SeO4)2,2.6280595316705413,-0.0023202066925178,Square-face capped trigonal prism,1,"2b, 2a",2,"[4.842781061285447, 8.0408969281484]",0.5,6.441838994716925,ABC2D8,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Actinides, Nonmetals, Post-Transition Metals",GGA,O-Pb-Se-U,0.0,-2.13496257330729,1.6943,4,Orthorhombic,mm2,Pmc2_1,oxide,,,,,Pb,,"O, P, S, Se",,,,U,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.6550548352999317
mp-680722,As2Pb14Cl4O17,1.9314384523129224,0.6108357861248565,"Square non-coplanar, Square pyramid, Pentagonal pyramid, Pentagonal plane, See-saw",5,4f,1,"[17.478564119090183, 4.827441906167678, 15.345339847939307, 6.497197797707041, 1.000380335470392, 13.696555775869626, 10.337380763619185]",0.714,9.8832657922662,A2B4C14D17,5,5,1,"[7.0, 7.0, 8.0, 5.0, 6.0]","[3.0, 4.0, 4.0, 5.0, 6.0]",6.6,5.0,8.0,4.4,3.0,6.0,2.0,2.0,2.0,1.6,1,2,"Cl-, O2-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,As-Cl-O-Pb,0.0,-1.620041113648648,2.0997,4,Monoclinic,2/m,C2/c,oxide,,,,,Pb,As,"C, O, P",Cl,,,,"B $\in$ [0.5, 1]",Positive B,2.5307111318097752
mp-685995,Ta6Pb4O19,2.227211489448304,0.3190256881723485,no_data,1,no_data,1,no_data,0.0,no_data,A4B6C19,3,3,1,"[6.0, 7.0, 8.0]","[6.0, 7.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Ta,0.026273350689656,-2.868657693241379,0.549199999999999,3,Monoclinic,2/m,C2/m,oxide,,,Ta,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.661890102279808
mp-686311,Na7Bi3P12(Pb5O24)2,2.445701220511201,0.1214316654201352,Pentagonal pyramid,1,1a,1,"[2.06823293369729, 2.218511255098989, 2.307171306270442, 2.214381009569605, 2.516833254749182, 2.828167557619076, 1.9061551791645581, 2.517797846152212, 2.054999006119692, 1.851818397482723]",0.0,2.2484067745923775,A3B7C10D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Na-O-P-Pb,0.007842388882813,-2.403696582817117,3.4189,5,Triclinic,1,P1,oxide,Na,,,,"Pb, Bi",B,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.579990071220784
mp-686836,MgTiNb2(PbO3)4,2.4120671625041696,0.2660147674406439,"Diminished icosahedron, Cuboctahedron",2,1a,1,"[0.355003835549536, 5.330017828926294, 5.291383607596235, 5.374455864750972, 5.381915281138733, 5.498930439400917, 5.345193444050967, 5.426792414450145]",0.875,4.750461589482975,ABC2D4E12,2,3,1,"[10.0, 11.0, 9.0]","[10.0, 11.0, 9.0]",10.0,9.0,11.0,10.0,9.0,11.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Mg-Nb-O-Pb-Ti,0.019987569093742,-2.516721744416666,2.3747,5,Triclinic,1,P1,oxide,,Mg,"Ti, Nb",,Pb,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.861618513276087
mp-687227,MnSb2Pb5O11,1.6801396468498724,0.8231096462229024,"Octahedron, Square pyramid, Square-face capped trigonal prism",3,"4f, 2c, 4g",3,"[4.012080391545158, 13.543639968212846, 6.513518090050696]",0.667,8.023079483269568,AB2C5D11,3,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Mn-O-Pb-Sb,0.0,-1.737715705417423,1.4424,4,Orthorhombic,mmm,Cmcm,oxide,,,Mn,,Pb,Sb,"O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.5185172712452135
mp-690977,NaP3(PbO3)4,2.0873987721954554,0.4499100798411538,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)",2,"2b, 6c",2,"[1.6089675602300022, 3.258591225252106]",0.0,2.4337793927410543,AB3C4D12,2,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Na-O-P-Pb,0.0,-2.373474719015393,3.306499999999999,4,Hexagonal,6,P6_3,oxide,Na,,,,Pb,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6341537200170144
mp-693759,Zr12Si2Bi2P16PbO72,0.25270832033689,2.1380848030340003,Octahedron,1,1a,1,[7.791183547835287],1.0,7.791183547835287,AB2C2D12E16F72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-P-Pb-Si-Zr,0.010434841126976,-3.121776866517008,2.9575,6,Triclinic,1,P1,oxide,,,Zr,,"Pb, Bi","B, Si","O, P, S",,,,,B > 1,Positive B,2.601694596237104
mp-694933,MgTi3Pb5WO15,2.8269474484951305,0.0047721711969667,Cuboctahedron,1,"4f, 2a",2,"[0.052787431157744, 0.041559170126183, 0.006626953269261]",0.0,0.03365785151772933,ABC3D5E15,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Mg-O-Pb-Ti-W,0.032718724500004,-2.460648421999999,1.685299999999999,5,Tetragonal,4/mmm,P4/nmm,oxide,,Mg,"Ti, W",,Pb,,"O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.8331027039852246
mp-695154,Na7Bi3P12(Pb5O24)2,2.234981401908309,0.3223923828375766,no_data,1,no_data,1,no_data,0.0,no_data,A3B7C10D12E48,3,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Na-O-P-Pb,0.008896260757812,-2.402642710942118,3.419499999999999,5,Triclinic,1,P1,oxide,Na,,,,"Pb, Bi",B,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.579058122470848
mp-695325,Ti5ZnBi2(Pb2O9)2,3.6065445901107367,-0.6428462548367079,Square-face bicapped trigonal prism,1,1a,1,"[2.767427389037257, 2.365311232894396, 2.235633053579629, 2.631252812658452]",0.0,2.4999061220424337,AB2C4D5E18,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-Pb-Ti-Zn,0.018186140500002,-2.554041921555555,1.9482,5,Monoclinic,m,Cm,oxide,,,"Ti, Zn",,"Pb, Bi",B,"O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.6830200446693158
mp-697211,Na2CaPb3(CO3)5,2.828139002651641,-0.032087890927779,Square-face bicapped square antiprism,1,2a,1,"[3.900254175695963, 4.011125080674818, 3.9248906108766852, 4.020461827837924, 3.782686115938986, 3.783265817426308]",0.0,3.903780604741781,AB2C3D5E15,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,C-Ca-Na-O-Pb,0.002308908269231,-2.0396310863561,3.7776,5,Monoclinic,m,Cc,carbonate,Na,Ca,,,Pb,,"C, N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.7762351848441473
mp-697676,H2Pb4SO8,2.3436677857866552,0.2586768214325093,"Octahedron, Pentagonal plane, Pentagonal pyramid, Square antiprism",4,2i,1,"[11.819858403149803, 15.399270762956412, 9.1649794701833, 5.8104976621325894]",1.0,10.548651574605525,AB2C4D8,4,3,1,"[3.0, 5.0, 6.0]","[3.0, 5.0, 6.0]",4.666666666666667,3.0,6.0,4.666666666666667,3.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,H-O-Pb-S,0.001286637722223,-1.626586540333332,2.8007,4,Triclinic,-1,P-1,oxide,,,,,Pb,,"H, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5811786976585713
mp-699581,V3P4PbO17,1.571513320637443,0.8605409779993041,Square-face capped square prism,1,4a,1,[3.6772382643263093],0.0,3.6772382643263093,AB3C4D17,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,O-P-Pb-V,0.003495487099982,-2.560264219742856,1.7321,4,Orthorhombic,222,P2_12_12_1,oxide,,,V,,Pb,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.764826077404907
mp-699587,MnSi6Pb8O21,2.257361586193559,0.3263838818810158,"See-saw, Triangular cupola",2,"4c, 12f",2,"[2.533109451922956, 6.168764158718859]",0.5,4.350936805320908,AB6C8D21,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Mn-O-Pb-Si,0.0,-2.458247506609195,3.2475,4,Trigonal,-3m,R-3c,oxide,,,Mn,,Pb,Si,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5004029011749913
mp-704114,VBi(PbO3)2,2.0488713296375907,0.4953380354979317,"Square-face capped trigonal prism, Square pyramid, Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, See-saw",5,2a,1,"[4.586208040829762, 5.457416330213541, 5.925907457803913, 3.8886811790290072, 4.590918446694248, 2.737566367136893, 3.7821124204949, 3.528623840429046]",0.25,4.3121792603289135,ABC2D6,5,4,1,"[4.0, 5.0, 7.0, 8.0]","[4.0, 5.0, 7.0, 8.0]",6.0,4.0,8.0,6.0,4.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-O-Pb-V,0.001376197875001,-1.914886253749999,2.6675,4,Monoclinic,m,Pc,oxide,,,V,,"Pb, Bi",B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6295467319184764
mp-704115,Cr2P4Pb3O16,2.306487842772852,0.211129102695407,"End-trigonal-face capped trigonal prism, Cube",2,"8b, 4a",2,"[11.567229949590823, 1.468476480335323]",0.5,6.517853214963073,A2B3C4D16,2,2,1,"[4.0, 8.0]","[4.0, 8.0]",6.0,4.0,8.0,6.0,4.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Cr-O-P-Pb,0.0,-2.484856397942857,2.4535,4,Tetragonal,422,P4_12_12,oxide,,,Cr,,Pb,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5269279210718922
mp-704327,Mn7(PbO5)3,2.3161824024476045,0.221583999282921,"Triangular-face bicapped trigonal prism, See-saw",2,"4c, 8d",2,"[11.848641195782808, 12.872724598647531, 3.63711947272842, 3.803783256671184]",0.5,8.040567130957486,A3B7C15,2,3,1,"[2.0, 4.0, 6.0]","[2.0, 4.0, 6.0]",4.0,2.0,6.0,4.0,2.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Mn-O-Pb,0.010116059600111,-1.8247138101206888,0.043599999999999,3,Orthorhombic,mmm,Pnma,oxide,,,Mn,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.465175566875229
mp-704436,Mo3P5Pb3O23,2.5995694533040794,0.1051812514986889,"Square-face capped trigonal prism, Square-face bicapped trigonal prism",2,"4c, 8d",2,"[6.9876494190133815, 13.652868906929]",1.0,10.32025916297119,A3B3C5D23,2,2,1,"[5.0, 8.0]","[5.0, 8.0]",6.5,5.0,8.0,6.5,5.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Mo-O-P-Pb,0.006858612794117,-2.355462252815125,2.5385,4,Orthorhombic,mmm,Pnma,oxide,,,Mo,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.721725348081302
mp-704946,Fe2P4Pb3O16,2.1779329490994748,0.4017393202961553,"Cube, Trigonal prism",2,"4e, 2a",2,"[13.934396652578949, 1.623522756430553]",0.5,7.778959704504751,A2B3C4D16,2,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Fe-O-P-Pb,0.0,-2.352073547942856,2.4141999999999992,4,Monoclinic,2/m,P2_1/c,oxide,,,Fe,,Pb,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6691649906731483
mp-705034,CrPb5O8,2.122721476641611,0.4318031649246662,"Octahedron, See-saw, Pentagonal plane, Square pyramid",4,4e,1,"[15.747942560696751, 10.921078107054853, 4.511688407382166, 2.9086654312676643, 5.504725290299216, 2.299082346824024, 10.68923440869211, 16.005126940079286, 6.428243649175498, 11.438881530392793]",0.7,8.645466867186437,AB5C8,4,3,1,"[3.0, 5.0, 6.0]","[3.0, 5.0, 6.0]",4.666666666666667,3.0,6.0,4.666666666666667,3.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Cr-O-Pb,0.015228692734388,-1.59761015580357,1.943899999999999,3,Monoclinic,2/m,P2_1/c,oxide,,,Cr,,Pb,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5123217090446204
mp-706292,NaMn2V3(PbO6)2,2.25541617511124,0.3053384536012584,Cube,1,8e,1,[2.9002935879997502],0.0,2.9002935879997502,AB2C2D3E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Mn-Na-O-Pb-V,0.0,-2.225398674862069,2.1428,5,Tetragonal,4/mmm,I4_1/acd,oxide,Na,,"V, Mn",,Pb,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6559253867788812
mp-707734,AsHPb4(ClO)4,2.143715066640409,0.3126920248860599,"Octahedron, Square pyramid, Square-face bicapped trigonal prism",3,4e,1,"[7.033901324557509, 8.993503827027123, 4.621196461718043, 12.607292144861265]",0.75,8.313973439540984,ABC4D4E4,3,3,1,"[7.0, 6.0, 8.0]","[1.0, 3.0, 4.0]",7.0,6.0,8.0,2.6666666666666665,1.0,4.0,2.0,2.0,2.0,2.0,2,2,"Cl-, O2-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,As-Cl-H-O-Pb,0.0,-1.580785255982142,3.2369,5,Monoclinic,2/m,P2_1/c,hypochlorite,,,,,Pb,As,"H, C, O, P",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.471324232594466
mp-710168,Te2Pb3(ClO3)2,2.3727665769502773,0.1922521041633991,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square antiprism",2,1a,1,"[6.03969160367958, 1.6272088242372802, 5.878626206794928, 2.285531261399613, 2.531074708629005, 1.518179492901662]",0.333,3.3133853496070116,A2B2C3D6,2,3,1,"[8.0, 8.0, 9.0]","[4.0, 5.0, 8.0]",8.333333333333334,8.0,9.0,5.666666666666667,4.0,8.0,2.0,2.0,2.0,2.0,2,2,"Cl-, O2-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Cl-O-Pb-Te,0.018165371153846,-1.569157185641025,2.5868,4,Triclinic,1,P1,chlorate,,,,,Pb,Te,"C, O, P",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6547296611315416
mp-721072,Cu3As2H2PbO10,2.1891325620185578,0.3889567719611095,Square antiprism,1,2e,1,[2.919540156596506],0.0,2.919540156596506,AB2C2D3E10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,As-Cu-H-O-Pb,0.036898884583332,-1.357299999305556,0.0,5,Monoclinic,2/m,C2/c,oxide,,,Cu,,Pb,As,"H, C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.729856730414335
mp-728764,CuPPb2SO9,2.4429717272010123,0.2073035724494192,"Bicapped square prism (adjacent faces), Square-face monocapped antiprism",2,2e,1,"[5.556989137878117, 7.915506969386289]",1.0,6.7362480536322025,ABCD2E9,2,2,1,"[10.0, 7.0]","[10.0, 7.0]",8.5,7.0,10.0,8.5,7.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cu-O-P-Pb-S,0.021170628616067,-1.8993748933673464,0.6040000000000001,5,Monoclinic,2/m,P2_1/m,oxide,,,Cu,,Pb,,"C, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.7784932492827474
mp-729015,CrCuPPb2O9,2.431026078601397,0.2384324843387431,"Bicapped square prism (adjacent faces), Square antiprism",2,4e,1,"[3.428283830034837, 7.442401788423226]",0.5,5.435342809229031,ABCD2E9,2,2,1,"[7.0, 10.0]","[7.0, 10.0]",8.5,7.0,10.0,8.5,7.0,10.0,2.0,2.0,2.0,1.5,1,2,"O-, O2-","Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Cr-Cu-O-P-Pb,0.019801968973208,-1.820988709795918,0.5316000000000001,5,Monoclinic,2/m,P2_1/c,oxide,,,"Cr, Cu",,Pb,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6194956670100025
mp-729185,V3HPb5O13,2.077170598467876,0.488122488065712,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)",2,"2b, 6c",2,"[2.960536129893681, 3.071957916127862, 2.383175171892486]",0.0,2.8052230726380096,AB3C5D13,2,2,1,"[7.0, 9.0]","[7.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,H-O-Pb-V,0.0,-2.000520792784091,2.8288,4,Hexagonal,6,P6_3,oxide,,,V,,Pb,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.7218180214954524
