material_id,chem_formula,R$_0$,B,Ta_chemenv,num_Ta_chemenvs,Ta_wyckoff,num_Ta_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Ta_sites,num_CN_env,num_charge_states,TaX_coordn,TaO_coordn,mean_coordn_Ta-X,min_coordn_Ta-X,max_coordn_Ta-X,mean_coordn_Ta-O,min_coordn_Ta-O,max_coordn_Ta-O,mean_Ta_charge,min_Ta_charge,max_Ta_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_TaO_BondL
mp-690508,Ta2Mn4O9,1.8609156333236008,0.9243419925136866,Octahedron,1,2a,1,"[0.382005030073215, 0.317595543112401]",0.0,0.34980028659280804,A2B4C9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-Ta,0.020836841000003,-2.659629292092719,2.6721,3,Monoclinic,m,Cc,oxide,,,"Mn, Ta",,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.033245268257326
mp-694044,Na3Ca7Ta3Ti7O30,1.903915985338989,0.5026676327244738,Octahedron,1,1a,1,"[0.048850057634989, 0.039482899130313005, 0.052617751884473006, 0.063984320297714, 0.08039612954293701, 0.072693344231405]",0.0,0.0596707504536385,A3B3C7D7E30,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-Ta-Ti,0.010271386500004,-3.397887312389425,2.3925,5,Triclinic,1,P1,oxide,Na,Ca,"Ti, Ta",,,,"C, N, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.9958624455356215
mp-694049,NaCa4TaTi4(SiO5)5,1.9040878526817,0.4805954792573762,no_data,1,no_data,1,no_data,0.0,no_data,ABC4D4E5F25,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-Si-Ta-Ti,0.000141914479169,-3.40915579367615,2.8068,6,Triclinic,1,P1,oxide,Na,Ca,"Ti, Ta",,,Si,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9945328510250162
mp-694913,CaTa2Ga2(CuO4)3,1.936737975630087,0.3556630875890473,Octahedron,1,"1a, 1f, 1g, 2i, 1d",5,"[0.021462818049288002, 0.029761705553730002, 0.013849191914974001, 0.012639248532769001, 0.011890510238280002, 0.021153663589869]",0.0,0.018459522979818333,AB2C2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ca-Cu-Ga-O-Ta,0.0,-2.4600192211083343,0.480299999999999,5,Triclinic,-1,P-1,oxide,,Ca,"Cu, Ta",,Ga,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0018514205100577
mp-694929,SrLaTa2(NO)3,2.115451317425052,-0.1048472101523984,Octahedron,1,1a,1,"[0.13604783665199402, 0.24113012695218303, 0.189375230410247, 0.13827415374923402]",0.0,0.17620683694091452,ABC2D3E3,1,1,1,[6.0],[3.0],6.0,6.0,6.0,3.0,3.0,3.0,5.0,5.0,5.0,2.0,2,2,"O2-, N3-","Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-N-O-Sr-Ta,0.020462722999999,-2.462502115966667,1.1562,5,Triclinic,1,P1,oxide,,Sr,Ta,,,,"N, O, S",,,La,,"B $\in$ [-1, -0.1]",Negative B,2.0824153137639287
mp-695426,Na7Ca3Ta7Ti3O30,1.9488364544961363,0.2712213635100512,Octahedron,1,1a,1,"[0.061222011078052, 0.057343719673432006, 0.059945513546659, 0.059100209705871, 0.063478149918266, 0.054228553470934006, 0.059160935078154, 0.049066514080327, 0.046044936206886, 0.04994803336252, 0.050217940784735, 0.06577727310763401, 0.060921526368087, 0.065826157523588]",0.0,0.057305819564653214,A3B3C7D7E30,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-Ta-Ti,0.012151922900001,-3.198768831619769,2.3227,5,Triclinic,1,P1,oxide,Na,Ca,"Ti, Ta",,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9983873385264896
mp-705502,NaCa9TaTi9(SiO5)10,1.8925404242605968,0.540569367989254,Octahedron,1,1a,1,[0.12264668476526601],0.0,0.12264668476526601,ABC9D9E10F50,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-Si-Ta-Ti,0.000141556427085,-3.442608122858908,2.9149000000000003,6,Triclinic,1,P1,oxide,Na,Ca,"Ti, Ta",,,Si,"C, N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9935783866650365
mp-705743,Ta2MnO6,1.9263393272760656,0.5287261081323474,Octahedron,1,"2e, 4f",2,"[0.9337345376775, 0.28220525518447104, 0.755115494458331, 0.822492250805248, 0.30649353221263603]",0.0,0.6200082140676372,AB2C6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-Ta,0.010114565416685,-3.087062525427523,2.1727,3,Monoclinic,2/m,C2/c,oxide,,,"Mn, Ta",,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.025866991799116
mp-7148,K2SrTa2O7,1.8738255190814608,0.7995557899905129,Octahedron,1,2e,1,[0.12761930433912602],0.0,0.12761930433912602,AB2C2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,K-O-Sr-Ta,0.0,-3.146543844513889,2.0748,4,Tetragonal,4/mmm,I4/mmm,oxide,K,Sr,Ta,,,,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0113956818541467
mp-7181,CsSr2Ta3O10,1.94993736146233,0.5778224975107739,Octahedron,1,"1a, 2g",2,"[0.000620732374371, 0.606103968033612]",0.0,0.3033623502039915,AB2C3D10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Cs-O-Sr-Ta,0.0,-3.353239764478449,2.0452,4,Tetragonal,4/mmm,P4/mmm,oxide,Cs,Sr,Ta,,,,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0299369716333326
mp-720394,Ca5TaTi3Al(SiO5)5,1.89712982307941,0.4452427626677818,Octahedron,1,2i,1,[0.097503683316532],0.0,0.097503683316532,ABC3D5E5F25,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Al-Ca-O-Si-Ta-Ti,0.0,-3.465145833308333,2.8624,6,Triclinic,-1,P-1,oxide,,Ca,"Ti, Ta",,Al,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9821327787571248
mp-720689,Na4CaTa4TiO15,1.845396720201088,0.845974869449855,Octahedron,1,1a,1,"[0.10726177708484701, 0.072887961963062, 0.037276692768114, 0.094584723198117, 0.048656884032931, 0.068339148924942, 0.065136213979224, 0.041235436424358, 0.016343707502803, 0.058744632916667004, 0.063537504644045, 0.064466622477136, 0.07557817987076901, 0.08985674587750801, 0.056598302482898, 0.055852029724858004]",0.0,0.06352228524201743,ABC4D4E15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-Ta-Ti,0.011310086200001,-3.150301182227357,2.0898,5,Triclinic,1,P1,oxide,Na,Ca,"Ti, Ta",,,,"C, N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.0001783574914715
mp-752515,YTa3O9,1.9176094064529048,0.4154148320996181,Octahedron,1,"4f, 2a",2,"[0.060324900256177004, 0.535252803866753]",0.0,0.297788852061465,AB3C9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,O-Ta-Y,0.0,-3.316785795153845,3.3272,3,Monoclinic,2/m,P2_1/m,oxide,,,"Y, Ta",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9942381168874834
mp-752686,Sm3TaO7,1.940910875780995,0.2722241636796833,Octahedron,1,2a,1,[0.6417195566920131],0.0,0.6417195566920131,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,O-Sm-Ta,0.0,-3.668318822939395,3.4256,3,Orthorhombic,222,C222_1,oxide,,,Ta,,,,"O, S",,,Sm,,"B $\in$ [0.1, 0.5]",Positive B,1.9924431759389734
mp-753378,TaGaO4,1.8708591506062084,1.1908480217212438,Octahedron,1,2a,1,[0.706937507579209],0.0,0.706937507579209,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-O-Ta,0.032641420833339,-2.641904419555551,3.2819000000000003,3,Orthorhombic,mm2,Pnc2,oxide,,,Ta,,Ga,,O,,,,,B > 1,Positive B,2.013801111154601
mp-753467,TaCrO4,1.8645547358886727,0.7238843135234665,Octahedron,1,2a,1,[0.346199552687379],0.0,0.346199552687379,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Cr-O-Ta,0.0,-2.945962722055556,2.459699999999999,3,Tetragonal,4mm,I4_1md,chromate,,,"Cr, Ta",,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.9889023499604466
mp-753676,Ta2TiO6,1.9834674476693128,0.1560554678388181,Octahedron,1,2i,1,"[0.197336165937081, 0.229826657763422]",0.0,0.2135814118502515,AB2C6,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,O-Ta-Ti,0.022534479388887,-3.03625933670741,0.0,3,Monoclinic,2/m,C2/m,oxide,,,"Ti, Ta",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0319109029290616
mp-753747,Ta3O7F,1.923528022494404,0.3069367704731614,"Pentagonal bipyramid, Octahedron",2,"1a, 2i",2,"[0.9956486236053781, 0.307425687894791]",0.0,0.6515371557500845,AB3C7,2,2,1,"[6.0, 7.0]","[6.0, 6.0]",6.5,6.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,1.5,1,2,"O2-, F-","Halogens, Nonmetals, Transition Metals",r2SCAN,F-O-Ta,0.0,-3.157584516545452,2.2236,3,Orthorhombic,mmm,Cmmm,fluoride,,,Ta,,,,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0067998017276016
mp-754141,Ce3TaO7,2.00258504895746,-0.0552793260537205,Octahedron,1,2b,1,[0.097238788642103],0.0,0.097238788642103,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Ce-O-Ta,0.023077704983478,-3.719178240666666,0.0,3,Orthorhombic,mmm,Cmcm,oxide,,,Ta,,,,"C, O",,,Ce,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9923120641441718
mp-754411,TaFeO4,1.823285469771485,1.2077297734194543,Octahedron,1,4c,1,[0.25232568892859203],0.0,0.25232568892859203,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",GGA_U,Fe-O-Ta,0.036045470833332,-2.637937519555554,0.0,3,Orthorhombic,mmm,Pbcn,oxide,,,"Fe, Ta",,,,O,F,,,,B > 1,Positive B,2.0210688875261344
mp-754505,SrTaNO2,1.8131331759315583,1.0499599161139404,Octahedron,1,1a,1,"[0.16112052032902802, 0.12224943793172101, 0.131797654703973]",0.0,0.138389204321574,ABCD2,1,3,1,"[6.0, 6.0, 6.0]","[3.0, 4.0, 5.0]",6.0,6.0,6.0,4.0,3.0,5.0,5.0,5.0,5.0,2.0,2,2,"O2-, N3-","Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,N-O-Sr-Ta,0.016304431333331,-2.734088363133334,0.8129000000000001,4,Monoclinic,m,Pm,nitrite,,Sr,Ta,,,,"N, O, S",,,,,B > 1,Positive B,2.062756564901561
mp-754550,Tb3TaO7,2.015693907072892,-0.1470932388495292,Octahedron,1,2b,1,[0.252982601277882],0.0,0.252982601277882,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,O-Ta-Tb,0.022213806363634,-3.724918843393942,3.512299999999999,3,Orthorhombic,mmm,Cmcm,oxide,,,Ta,,,,O,,,Tb,,"B $\in$ [-1, -0.1]",Negative B,1.9883612683718324
mp-754944,TaFeO4,1.9315214833184151,0.6419605350681936,Octahedron,1,2i,1,[2.081763855073933],0.0,2.081763855073933,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",r2SCAN,Fe-O-Ta,0.005776183333331,-2.668206807055554,1.384299999999999,3,Monoclinic,2/m,C2/m,oxide,,,"Fe, Ta",,,,O,F,,,,"B $\in$ [0.5, 1]",Positive B,2.005659495702448
mp-755013,Li5TaO5,1.9648331624126805,0.1228492418784923,Octahedron,1,1a,1,[0.0030346121574410002],0.0,0.0030346121574410002,AB5C5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Li-O-Ta,0.0,-2.653390367181819,3.766199999999999,3,Monoclinic,2/m,C2/m,oxide,Li,,Ta,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9874454377281712
mp-755190,TaVO4,1.888750493649438,0.6153982617126895,Octahedron,1,2a,1,[0.231687785607073],0.0,0.231687785607073,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,O-Ta-V,0.0,-3.039436780388889,1.8279,3,Tetragonal,4mm,I4_1md,oxide,,,"V, Ta",,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.9914620621919237
mp-755441,SrTaNO2,1.6611451206909678,1.695928885845106,Octahedron,1,2c,1,"[0.080583894598825, 0.050336149587410006]",0.0,0.0654600220931175,ABCD2,1,1,1,[6.0],[4.0],6.0,6.0,6.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,2,2,"O2-, N3-","Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,N-O-Sr-Ta,0.006096150000001,-2.744296644466666,0.977399999999999,4,Monoclinic,m,Pm,nitrite,,Sr,Ta,,,,"N, O, S",,,,,B > 1,Positive B,2.0826239425086395
mp-755461,Dy3TaO7,2.016752568487767,-0.1660387439065214,Octahedron,1,2b,1,[0.27906396255860605],0.0,0.27906396255860605,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Dy-O-Ta,0.023821474545453,-3.732413933393941,3.5136000000000003,3,Orthorhombic,mmm,Cmcm,oxide,,,Ta,,,,O,,,Dy,,"B $\in$ [-1, -0.1]",Negative B,1.9858997130590392
mp-755628,TaFeO4,1.7845597036756338,1.5264039986497553,Octahedron,1,4e,1,[0.626305796936204],0.0,0.626305796936204,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",GGA_U,Fe-O-Ta,0.008336362499999,-2.665646627888888,0.221499999999999,3,Monoclinic,2/m,P2/c,oxide,,,"Fe, Ta",,,,O,F,,,,B > 1,Positive B,2.0176653939056717
mp-755652,Dy3TaO7,1.9351350117371973,0.2416379846051882,Octahedron,1,2a,1,[0.7880055462259801],0.0,0.7880055462259801,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Dy-O-Ta,0.0,-3.756235407939393,3.408299999999999,3,Orthorhombic,222,C222_1,oxide,,,Ta,,,,O,,,Dy,,"B $\in$ [0.1, 0.5]",Positive B,1.980877113564123
mp-755660,Lu3TaO7,1.9734807479915035,0.0569631368736172,Octahedron,1,2a,1,[0.839010361317543],0.0,0.839010361317543,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Lu-O-Ta,0.024661845113641,-3.789513268962123,3.417799999999999,3,Orthorhombic,222,C222_1,oxide,,,Ta,,,,O,,,Lu,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9840664057961532
mp-755663,Ta2Pb2O7,1.8782904017662667,0.7974066587283474,Octahedron,1,2a,1,"[0.325478324895194, 0.37122163073526804]",0.0,0.348349977815231,A2B2C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,O-Pb-Ta,0.0,-2.724673954060605,2.820099999999999,3,Orthorhombic,mm2,Cmc2_1,oxide,,,Ta,,Pb,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.014468950743852
mp-755898,Er3TaO7,1.932530349827852,0.2330521800546829,Octahedron,1,2a,1,[0.868138144317079],0.0,0.868138144317079,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Er-O-Ta,0.00533506,-3.771920139757573,3.5615,3,Orthorhombic,222,C222_1,oxide,,,Ta,,,,O,,,Er,,"B $\in$ [0.1, 0.5]",Positive B,1.9766458231072175
mp-755941,Sm3TaO7,1.9918819982185167,-0.0514892513337039,Octahedron,1,2b,1,[0.158214299365175],0.0,0.158214299365175,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,O-Sm-Ta,0.011223920000002,-3.657094902939395,3.3894,3,Orthorhombic,mmm,Cmcm,oxide,,,Ta,,,,"O, S",,,Sm,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.982313612987489
mp-756050,TaCuO3,1.9135655631167008,0.5549756041403018,Octahedron,1,"2i, 2h",2,"[0.825541015482075, 1.02093020035729]",0.0,0.9232356079196825,ABC3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,Cu-O-Ta,0.023556358500005,-2.296663537466665,1.5612,3,Monoclinic,2/m,C2/m,oxide,,,"Cu, Ta",,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.026472018421129
mp-756076,TbTaO4,1.6277545001202367,2.177215683226872,Octahedron,1,4e,1,[1.326914159389732],0.0,1.326914159389732,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,O-Ta-Tb,0.019844011249983,-3.5657177866388903,3.6704,3,Monoclinic,2/m,P2_1/c,oxide,,,Ta,,,,O,,,Tb,,B > 1,Positive B,1.9945051341840874
mp-756160,Er3TaO7,2.0326664631141096,-0.2748885271061884,Octahedron,1,2b,1,[0.30461285673377003],0.0,0.30461285673377003,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Er-O-Ta,0.035985404545456,-3.7412697952121183,3.4922,3,Orthorhombic,mmm,Cmcm,oxide,,,Ta,,,,O,,,Er,,"B $\in$ [-1, -0.1]",Negative B,1.9815869985858452
mp-756170,Sr3LiTa4(O6F)2,2.008319110823263,0.0433237958969337,Octahedron,1,"1a, 3d",2,"[0.044591291874513, 0.38780661855583903]",0.0,0.21619895521517601,AB2C3D4E12,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA,F-Li-O-Sr-Ta,0.038040132387866,-3.443908982848485,0.0,5,Trigonal,-3m,R-3m,fluoride,Li,Sr,Ta,,,,"O, S",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0202549620862102
mp-756277,Er3TaO7,2.146581749018151,-0.8938950513048995,Octahedron,1,"1a, 1b",2,"[0.47852995739174303, 0.5645769766537101]",0.0,0.5215534670227265,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Er-O-Ta,0.0,-3.777255199757573,3.688,3,Triclinic,-1,P-1,oxide,,,Ta,,,,O,,,Er,,"B $\in$ [-1, -0.1]",Negative B,1.9834544761278325
mp-756340,TaCrO4,1.954853293428232,0.2637862397694622,Octahedron,1,2h,1,[0.537168273689975],0.0,0.537168273689975,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Cr-O-Ta,0.023246822499991,-2.922715899555555,1.088999999999999,3,Orthorhombic,2/m,Cmmm,chromate,,,"Cr, Ta",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0035868943121042
mp-756598,ErTa3O9,1.916172692031742,0.4186217914939789,Octahedron,1,"4f, 2a",2,"[0.069299412845573, 0.528005056490046]",0.0,0.29865223466780955,AB3C9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Er-O-Ta,0.002392373461557,-3.321742868871797,3.3727,3,Monoclinic,2/m,P2_1/m,oxide,,,Ta,,,,O,,,Er,,"B $\in$ [0.1, 0.5]",Positive B,1.9934589136581045
mp-756704,LuTa3O9,1.915073011313925,0.4217016491301667,Octahedron,1,"4f, 2a",2,"[0.079998463581641, 0.520654563548142]",0.0,0.3003265135648915,AB3C9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Lu-O-Ta,0.009520913461553,-3.319154306820514,3.302699999999999,3,Monoclinic,2/m,P2_1/m,oxide,,,Ta,,,,O,,,Lu,,"B $\in$ [0.1, 0.5]",Positive B,1.9930601978150793
mp-756810,Sr3Ta4(O6F)2,2.0004814950235303,0.0266626132133088,Octahedron,1,"1a, 3d",2,"[0.067354494360752, 0.15290425921807402]",0.0,0.11012937678941301,A2B3C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA,F-O-Sr-Ta,0.015872981904758,-3.577772882349206,3.4334,4,Trigonal,-3m,R-3m,fluoride,,Sr,Ta,,,,"O, S",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.006149333080882
mp-756837,Ca4Zr3TaO12,2.0353940736127063,0.0197040963013784,Octahedron,1,1g,1,[0.021798574228239],0.0,0.021798574228239,AB3C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-O-Ta-Zr,0.033095923976654,-3.557799488366666,0.0,4,Triclinic,-1,P-1,oxide,,Ca,"Zr, Ta",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.04340045998337
mp-756898,TmTaO4,1.6099825694700258,2.2766369720587307,Octahedron,1,4e,1,[1.279869379054065],0.0,1.279869379054065,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,O-Ta-Tm,0.019015773333311,-3.587961555388892,3.7298,3,Monoclinic,2/m,P2_1/c,oxide,,,Ta,,,,O,,,Tm,,B > 1,Positive B,1.9929181714221595
mp-757158,LiTa3O8,1.9409499756114408,0.3102542792703632,"Pentagonal bipyramid, Octahedron",2,"4j, 2f",2,"[2.05826409312312, 0.156244316413265, 0.697696385884576, 0.9919530167987041]",0.0,0.9760394530549164,AB3C8,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-O-Ta,0.041038742708334,-3.213355904819444,2.2074,3,Orthorhombic,mmm,Pmma,oxide,Li,,Ta,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.010989117612372
mp-757365,LaTa3O9,1.895642299852753,0.4868471545730971,Octahedron,1,2i,1,"[0.24581057109415702, 0.45987435687912004, 0.38777565688124904]",0.0,0.36448686161817534,AB3C9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,La-O-Ta,0.00843515474359,-3.310051351692305,2.4693,3,Monoclinic,2/m,C2/m,oxide,,,Ta,,,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,1.9812219941959919
